"11","3","Tsubasa Reservoir Chronicle","tsubasa-reservoir-chronicle","2012/03/tsubasa.jpg",NULL,"TV","Complete","2005-04-09","2005-10-15","a:1:{i:0;s:6:""Subbed"";}","PG-13 - Teens 13 or older","During an excavation at the mysterious ruins in Clow Country, Syaoran discovers his childhood friend Princess Sakura appear on the site with wings that disperse into many feathers. As the feather’s disappear to different dimensions, so does Sakura’s memory. In attempts to save Sakura’s life and restore her memory, Syaoran travels through to another world to find a solution. There’s only one thing left he can do. Travel through to different dimensions to collect Sakura’s feathers. Helping out with the quest is Kurogane, an exiled ninja from Japan Country who wishes to return to his world, the runaway magician, Fay, who desires to jump between each world never to return to his own and the white meat-bun shaped creature, Mokona.","1","26","24",,"English: Tsubasa Chronicle
Japanese: ツバサ・クロニクル",NULL,NULL,NULL,NULL,NULL,"2012-03-15 17:18:26","2013-08-20 18:59:43","15516"
"12","3","True Tears","true-tears","2012/03/trueTears.jpg",NULL,"TV","Complete",NULL,NULL,"a:1:{i:0;s:6:""Subbed"";}","PG-13 - Teens 13 or older","Shinichiro is a student living in what would be a dream come true for most high school boys, but for him is mostly a frustration. A well liked girl in school named Hiromi has lived in his house for a year along with his family. Her father was a close friend of the family, and when he died they immediately took her in. She is popular and well liked, always smiles, is talented in sports- but Shinichiro knows there must be tears inside her. Having an artistic tendency, he makes watercolours of her and thinks about wishing to ease her tears. Yet he cannot bring up the nerve to talk to her even in his own home. She, too, is quiet and withdrawn in their house, quite unlike at school. Shinichiro is also distracted by teasing from his friend Nobuse for watching Hiromi from afar, a curse of bad luck from a strange girl named Noe, and being forced to perform Muhiga dancing. By helping Noe he hopes to ease his own problems, yet he seems to have difficulty helping himself.",NULL,"13","24",NULL,"English: True Tears
Japanese: ",NULL,NULL,NULL,NULL,NULL,"2012-03-15 17:29:09","2013-05-16 05:08:35","15518"
"13","3","Toriko","toriko","2012/02/toriko.jpg",NULL,"TV","On-going","2011-04-03","0000-00-00","a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","In the world where the taste and texture of food are very important there is Toriko, a hunter of precious foods regularly hired by restaurants and the rich. A man with inhuman skills to capture the ferocious, evasive and rare animals to complete his ultimate dinner course and then the chef Komatsu, his current accomplice: a weak timid person who was inspired by Toriko's greatness and accompanies him on all his journeys on his quest for the course of his life.","1","135","23",,"English: Toriko
Japanese:  トリコ",NULL,NULL,NULL,NULL,NULL,"2012-03-15 17:42:28","2013-10-01 04:52:18","15519"
"14","3","Toradora!","toradora","2012/03/toradora.jpg",NULL,"TV","Complete","2008-10-02","2009-03-26","a:1:{i:0;s:6:""Subbed"";}","PG-13 - Teens 13 or older","It's a new school year and Ryuuji Takasu discovers that not only is he in the same class as his best friend, Yuusaku Kitamura, but also Minori Kushieda whom he's had an undisclosed crush on for quite some time. Along with the two of them comes the “Palmtop Tiger”, tiny Taiga Aisaka and Minori's best friend. Despite her small stature, Taiga takes nothing from anybody and is secretly in love with Kitamura. Ryuuji and Taiga, despite their oil and water relationship, agree to mutually support each other in their quests for their hearts' desire.","1","25","24",,"English: Toradora!
Japanese: とらドラ！",NULL,NULL,NULL,NULL,NULL,"2012-03-17 08:30:47","2013-08-22 21:35:41","15626"
"15","3","Kami nomi zo Shiru Sekai II","kami-nomi-zo-shiru-sekai-ii","2012/03/TheWorldGodOnlyKnows2.jpg",NULL,"TV","Complete","2011-04-12","2011-06-28","a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","Katsuragi is back, and together with Elsie the hunt for loose souls continues on. This time however, they are joined by Elsie's friend and fellow Demon, Haqua.","2","12","23",NULL,"English: The World God Only Knows II
Japanese: 神のみぞ知るセカイ II",NULL,NULL,NULL,NULL,NULL,"2012-03-17 08:35:02","2013-07-30 00:05:15","15629"
"16","3","Kami nomi zo Shiru Sekai","kami-nomi-zo-shiru-sekai","2012/03/TheWorldGodOnlyKnows.jpg",NULL,"TV","Complete","2010-10-07","2010-12-23","a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","Keima Katsuragi, a second-year high school student, is an avid dating sim gamer. He is known on the Internet as ""The Capturing God"" for his legendary skills to be able to ""capture"" any 2D girl in games. However, in his actual school life, Keima is known as otamegane, a derogatory portmanteau of the two words otaku (オタク) and megane (メガネ-""glasses"").

At the start of the series, Keima receives an e-mail offering him a contract to ""capture"" girls. He accepts what is thought to be a challenge, and a demon from Hell nicknamed Elsie appears. She asks for his cooperation to help her in catching the runaway spirits. These spirits hide themselves inside the girl's heart, and Elsie suggests that the only method to force the spirits out is by ""capturing"" their hearts—making them fall in love. Appalled by the idea, Keima refuses after clarifying to Elsie that he is only interested in ""capturing"" 2D girls and that he detests reality. Nevertheless, with the contract already accepted, Keima would have to help Elsie no matter what; if they fail, both Elsie and Keima would lose their heads.","1","12","23","The World God Only Knows","English: The World God Only Knows
Japanese: 神のみぞ知るセカイ",NULL,NULL,NULL,NULL,NULL,"2012-03-17 08:37:14","2013-07-30 10:31:56","15630"
"17","3","The Melancholy of Haruhi Suzumiya","the-melancholy-of-haruhi-suzumiya","2012/03/The-Melancholy-of-Haruhi-Suzumiya.jpg",NULL,"TV","Complete","2006-04-03","2006-07-03","a:1:{i:0;s:6:""Subbed"";}","PG-13 - Teens 13 or older","Kyon, your typical high school student, has long given up his belief in the supernatural. However, upon meeting Haruhi Suzumiya, he quickly finds out that it is the supernatural that she is interested in; aliens, time travelers and espers among other things. When Haruhi laments about the lack of intriguing clubs around school, Kyon inspires Haruhi to form her own club. As a result, the SOS Brigade is formed, a club which specializes in all that is the supernatural.

Much to his chagrin, Kyon, along with the silent bookworm, Yuki Nagato, the shy and timid Mikuru Asahina, and the perpetually smiling Itsuki Koizumi, are recruited as members. The story follows the crazy adventures that these four endure under their whimsical leader, Haruhi. The story is based on the light novels by Nagaru Tanigawa.","1","9","23",,"English: The Melancholy of Haruhi Suzumiya
Japanese: 涼宮ハルヒの憂鬱",NULL,"10.0000",NULL,"1389029968",NULL,"2012-03-17 08:42:57","2013-08-23 21:01:34","15631"
"18","3","Tengen Toppa Gurren Lagann","tengen-toppa-gurrun-lagann","2012/03/Tengen-Toppa-Gurrun-Lagann.jpg",NULL,"TV","Complete","2007-04-01","2007-09-30","a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","In a far away future, mankind lives underground in huge caves, unknowing of a world above with a sky and stars.

In the small village of Jiha, Simon, a shy boy who works as a digger discovers a strange glowing object during excavation. The enterprising Kamina, a young man with a pair of rakish sunglasses and the passion of a firey sun, befriends Simon and forms a small band of brothers, the Gurren Brigade, to escape the village and break through the ceiling of the cave to reach the surface, which few believe exist.

The village elder won't hear of such foolishness and punishes the Brigade. However, when disaster strikes from the world above and the entire village is in jeopardy, it's up to Simon, Kamina, a girl with a big gun named Yoko, and the small yet sturdy robot, Lagann, to save the day.

The new friends journey to the world above and find that the surface is a harsh battlefield, and it's up to them to fight back against the rampaging Beastmen to turn the tide in the humans' favor! Pierce the heavens, Gurren Lagann!","1","27","24",,"English: Tengen Toppa Gurren-Lagann, Making Break-Through Gurren Lagann, Heavenly Breakthrough Gurren Lagann, Gurren Lagann, TTGL
Japanese: 天元突破グレンラガン",NULL,NULL,NULL,NULL,NULL,"2012-03-17 08:45:42","2013-08-23 21:05:46","15632"
"19","3","Tantei Opera Milky Holmes Season 2","tantei-opera-milky-holmes-season-2","2012/03/Tantei-Opera-Milky-Holmes-Season-2.jpg",NULL,"TV","Complete","2012-01-05","2012-03-22","a:1:{i:0;s:6:""Subbed"";}","PG-13 - Teens 13 or older","Second season of Tantei Opera Milky Holmes.","1","12","23",,"English: Detective Opera Milky Holmes 2
Japanese: 探偵オペラ ミルキィホームズ 第2幕
Alternative: Tantei Opera Milky Holmes Dai 2 Maku",NULL,NULL,NULL,NULL,NULL,"2012-03-17 08:51:58","2013-08-25 06:13:15","15633"
"20","3","Tantei Opera Milky Holmes","tantei-opera-milky-holmes","2012/03/Tantei-Opera-Milky-Holmes-Season.jpg",NULL,"TV","Complete","2010-10-07","2010-12-23","a:1:{i:0;s:6:""Subbed"";}","PG-13 - Teens 13 or older","""Sheryl, Nero, Elly, and Cordelia are the most popular students at Holmes Detective Academy, because of the many cases they've solved with their Toys and teamwork. The students and the people of the Detective City Yokohama all look up to the members of ""Milky Holmes"", as they're called. But on a dark and stormy night, during a battle with their rivals ""The Gentlemen Thief Empire"", they lose their toys, and their fate undergoes a dramatic change...""","1","12","23",,"English: Tantei Opera Milky Holmes
Japanese: 探偵オペラ ミルキィホームズ",NULL,NULL,NULL,NULL,NULL,"2012-03-17 08:54:37","2013-08-25 06:18:30","15634"
