"267","6"
"269","6"
"296","6"
"273","6"
"281","6"
"275","6"
"282","6"
"287","6"
"288","6"
"289","6"
"290","6"
"291","6"
"297","6"
"303","6"
"305","6"
"306","6"
"307","6"
"308","6"
"311","6"
"312","6"
"315","6"
"317","6"
"318","6"
"319","6"
"322","6"
"323","6"
"324","6"
"325","6"
"326","6"
"328","6"
"329","6"
"332","6"
"334","6"
"335","6"
"336","6"
"337","6"
"339","6"
"340","6"
"341","6"
"342","6"
"343","6"
"344","6"
"345","6"
"204","6"
"361","6"
"353","6"
"355","6"
"357","6"
"358","6"
"359","6"
"360","6"
"362","6"
"363","6"
"364","6"
"365","6"
"366","6"
"367","6"
"368","6"
"369","6"
"370","6"
"371","6"
"372","6"
"373","6"
"374","6"
"375","6"
"376","6"
"378","6"
"382","6"
"383","6"
"388","6"
"393","6"
"394","6"
"395","6"
"396","6"
"399","6"
"400","6"
"401","6"
"405","6"
"409","6"
"410","6"
"411","6"
"427","6"
"429","6"
"433","6"
"436","6"
"438","6"
"443","6"
"445","6"
"448","6"
"451","6"
"452","6"
"453","6"
"454","6"
"455","6"
"598","6"
"456","6"
"462","6"
"463","6"
"465","6"
"466","6"
"469","6"
"510","6"
"479","6"
"480","6"
"482","6"
"486","6"
"490","6"
"493","6"
"494","6"
"495","6"
"498","6"
"499","6"
"501","6"
"502","6"
"503","6"
"431","6"
"524","6"
"526","6"
"527","6"
"528","6"
"531","6"
"536","6"
"537","6"
"539","6"
"540","6"
"542","6"
"549","6"
"551","6"
"552","6"
"553","6"
"556","6"
"560","6"
"561","6"
"562","6"
"563","6"
"565","6"
"567","6"
"568","6"
"569","6"
"572","6"
"573","6"
"577","6"
"581","6"
"584","6"
"585","6"
"593","6"
"597","6"
"601","6"
"603","6"
"18","23"
"43","23"
"49","23"
"50","23"
"51","23"
"52","23"
"53","23"
"61","23"
"103","23"
"107","23"
"121","23"
"122","23"
"179","23"
"203","23"
"207","23"
"246","23"
"259","23"
"250","23"
"252","23"
"254","23"
"256","23"
"263","23"
"264","23"
"285","23"
"383","23"
"439","23"
"444","23"
"457","23"
"472","23"
"491","23"
"493","23"
"501","23"
"504","23"
"522","23"
"532","23"
"545","23"
"572","23"
"577","23"
"582","23"
"583","23"
"589","23"
"595","23"
"5","35"
"8","35"
"21","35"
"41","35"
"66","35"
"67","35"
"75","35"
"83","35"
"85","35"
"96","35"
"97","35"
"100","35"
"114","35"
"202","35"
"225","35"
"240","35"
"242","35"
"243","35"
"244","35"
"245","35"
"284","35"
"289","35"
"296","35"
"313","35"
"328","35"
"330","35"
"331","35"
"350","35"
"355","35"
"356","35"
"399","35"
"400","35"
"409","35"
"412","35"
"448","35"
"463","35"
"470","35"
"474","35"
"489","35"
"496","35"
"523","35"
"540","35"
"578","35"
"596","35"
"601","35"
"4","48"
"546","48"
"403","47"
"404","47"
"15","14"
"16","14"
"30","14"
"262","14"
"41","14"
"79","14"
"89","14"
"91","14"
"1","14"
"222","14"
"217","14"
"219","14"
"223","14"
"238","14"
"259","14"
"253","14"
"291","14"
"296","14"
"306","14"
"312","14"
"313","14"
"329","14"
"333","14"
"383","14"
"395","14"
"396","14"
"433","14"
"501","14"
"558","14"
"559","14"
"569","14"
"574","14"
"586","14"
"226","10"
"209","10"
"165","10"
"22","10"
"23","10"
"156","10"
"155","10"
"37","10"
"40","10"
"154","10"
"44","10"
"71","10"
"73","10"
"79","10"
"81","10"
"88","10"
"89","10"
"101","10"
"120","10"
"144","10"
"1","10"
"174","10"
"175","10"
"181","10"
"517","10"
"217","10"
"222","10"
"219","10"
"223","10"
"229","10"
"230","10"
"231","10"
"60","10"
"251","10"
"253","10"
"273","10"
"276","10"
"301","10"
"312","10"
"333","10"
"339","10"
"341","10"
"395","10"
"396","10"
"429","10"
"430","10"
"433","10"
"435","10"
"468","10"
"479","10"
"508","10"
"518","10"
"558","10"
"559","10"
"567","10"
"577","10"
"593","10"
"597","10"
"148","1"
"198","1"
"397","1"
"518","1"
"209","1"
"220","1"
"169","1"
"160","1"
"517","1"
"413","1"
"414","1"
"415","1"
"416","1"
"417","1"
"418","1"
"151","1"
"2","1"
"159","1"
"3","1"
"8","1"
"11","1"
"13","1"
"18","1"
"25","1"
"26","1"
"28","1"
"29","1"
"155","1"
"36","1"
"40","1"
"43","1"
"44","1"
"154","1"
"45","1"
"46","1"
"47","1"
"49","1"
"51","1"
"52","1"
"53","1"
"162","1"
"56","1"
"61","1"
"161","1"
"64","1"
"67","1"
"69","1"
"70","1"
"71","1"
"76","1"
"77","1"
"86","1"
"88","1"
"90","1"
"92","1"
"94","1"
"98","1"
"99","1"
"101","1"
"103","1"
"104","1"
"105","1"
"106","1"
"108","1"
"109","1"
"110","1"
"111","1"
"112","1"
"114","1"
"117","1"
"118","1"
"119","1"
"120","1"
"121","1"
"122","1"
"126","1"
"127","1"
"129","1"
"131","1"
"132","1"
"133","1"
"135","1"
"139","1"
"138","1"
"137","1"
"141","1"
"144","1"
"157","1"
"163","1"
"170","1"
"1","1"
"174","1"
"175","1"
"179","1"
"187","1"
"189","1"
"190","1"
"208","1"
"203","1"
"205","1"
"218","1"
"9","1"
"210","1"
"212","1"
"216","1"
"217","1"
"221","1"
"224","1"
"227","1"
"230","1"
"229","1"
"232","1"
"240","1"
"246","1"
"259","1"
"248","1"
"250","1"
"252","1"
"253","1"
"255","1"
"256","1"
"263","1"
"264","1"
"265","1"
"268","1"
"271","1"
"273","1"
"278","1"
"270","1"
"283","1"
"284","1"
"285","1"
"286","1"
"292","1"
"298","1"
"299","1"
"301","1"
"304","1"
"310","1"
"316","1"
"318","1"
"321","1"
"326","1"
"330","1"
"331","1"
"332","1"
"337","1"
"343","1"
"349","1"
"351","1"
"354","1"
"356","1"
"358","1"
"359","1"
"377","1"
"378","1"
"383","1"
"385","1"
"387","1"
"390","1"
"392","1"
"396","1"
"401","1"
"406","1"
"407","1"
"408","1"
"423","1"
"425","1"
"426","1"
"430","1"
"433","1"
"435","1"
"437","1"
"443","1"
"444","1"
"449","1"
"384","1"
"453","1"
"457","1"
"464","1"
"468","1"
"472","1"
"473","1"
"475","1"
"477","1"
"510","1"
"479","1"
"481","1"
"485","1"
"486","1"
"487","1"
"488","1"
"489","1"
"491","1"
"492","1"
"493","1"
"497","1"
"499","1"
"500","1"
"501","1"
"505","1"
"508","1"
"519","1"
"520","1"
"521","1"
"522","1"
"529","1"
"532","1"
"533","1"
"544","1"
"545","1"
"555","1"
"558","1"
"559","1"
"561","1"
"563","1"
"566","1"
"568","1"
"580","1"
"582","1"
"583","1"
"585","1"
"589","1"
"590","1"
"595","1"
"597","1"
"599","1"
"600","1"
"604","1"
"605","1"
"148","2"
"151","2"
"220","2"
"414","2"
"415","2"
"416","2"
"417","2"
"419","2"
"2","2"
"11","2"
"13","2"
"34","2"
"36","2"
"188","2"
"38","2"
"47","2"
"61","2"
"64","2"
"86","2"
"98","2"
"99","2"
"106","2"
"107","2"
"112","2"
"115","2"
"128","2"
"130","2"
"131","2"
"132","2"
"139","2"
"138","2"
"137","2"
"146","2"
"147","2"
"157","2"
"164","2"
"170","2"
"187","2"
"189","2"
"190","2"
"205","2"
"218","2"
"211","2"
"217","2"
"229","2"
"230","2"
"236","2"
"248","2"
"250","2"
"267","2"
"268","2"
"503","2"
"273","2"
"280","2"
"294","2"
"300","2"
"322","2"
"361","2"
"343","2"
"348","2"
"352","2"
"354","2"
"355","2"
"362","2"
"363","2"
"364","2"
"365","2"
"366","2"
"367","2"
"368","2"
"369","2"
"370","2"
"371","2"
"372","2"
"373","2"
"374","2"
"375","2"
"378","2"
"385","2"
"389","2"
"390","2"
"391","2"
"401","2"
"407","2"
"408","2"
"432","2"
"443","2"
"446","2"
"448","2"
"384","2"
"459","2"
"462","2"
"473","2"
"477","2"
"479","2"
"481","2"
"485","2"
"486","2"
"492","2"
"508","2"
"519","2"
"520","2"
"525","2"
"529","2"
"534","2"
"541","2"
"567","2"
"568","2"
"585","2"
"591","2"
"596","2"
"599","2"
"600","2"
"605","2"
"5","5"
"10","5"
"138","5"
"137","5"
"139","5"
"157","5"
"477","5"
"27","29"
"43","29"
"56","29"
"84","29"
"87","29"
"108","29"
"116","29"
"140","29"
"191","29"
"210","29"
"213","29"
"216","29"
"247","29"
"279","29"
"293","29"
"316","29"
"543","29"
"594","29"
"604","29"
"226","30"
"402","30"
"261","30"
"150","30"
"165","30"
"160","30"
"413","30"
"418","30"
"419","30"
"158","30"
"3","30"
"14","30"
"8","30"
"11","30"
"12","30"
"15","30"
"16","30"
"21","30"
"23","30"
"24","30"
"25","30"
"26","30"
"155","30"
"31","30"
"32","30"
"36","30"
"37","30"
"38","30"
"48","30"
"50","30"
"62","30"
"63","30"
"64","30"
"66","30"
"67","30"
"73","30"
"74","30"
"75","30"
"78","30"
"79","30"
"83","30"
"85","30"
"86","30"
"89","30"
"91","30"
"93","30"
"100","30"
"101","30"
"102","30"
"107","30"
"108","30"
"109","30"
"111","30"
"114","30"
"123","30"
"124","30"
"125","30"
"134","30"
"137","30"
"139","30"
"138","30"
"143","30"
"152","30"
"153","30"
"171","30"
"180","30"
"191","30"
"194","30"
"195","30"
"196","30"
"197","30"
"199","30"
"200","30"
"205","30"
"9","30"
"209","30"
"217","30"
"222","30"
"219","30"
"223","30"
"225","30"
"228","30"
"231","30"
"236","30"
"237","30"
"238","30"
"60","30"
"246","30"
"251","30"
"253","30"
"254","30"
"257","30"
"262","30"
"266","30"
"269","30"
"272","30"
"275","30"
"276","30"
"277","30"
"279","30"
"283","30"
"291","30"
"296","30"
"297","30"
"304","30"
"306","30"
"312","30"
"313","30"
"324","30"
"329","30"
"333","30"
"341","30"
"346","30"
"350","30"
"355","30"
"357","30"
"360","30"
"376","30"
"377","30"
"381","30"
"388","30"
"403","30"
"404","30"
"405","30"
"407","30"
"427","30"
"428","30"
"429","30"
"432","30"
"433","30"
"434","30"
"445","30"
